model,gameweek,target_gameweek,position,kendall_tau,ndcg,player_count,p_value
Ridge,11,12,MID,0.5002795953002638,0.870565915724683,308,1.6595143144369202e-31
Ridge,11,12,FWD,0.626137262576004,0.7112741606590824,75,1.2817296188275567e-12
Ridge,11,12,ALL,0.4984019889894735,0.8843321064707906,678,1.3959658094870729e-65
Ridge,12,13,GK,0.3572855748041747,0.8034895841474259,72,0.00012477977948305776
Ridge,12,13,DEF,0.4310761626412879,0.8401988507871928,226,2.948554868505049e-17
Ridge,12,13,MID,0.5884022046632397,0.8058068233731173,311,9.029975571620464e-43
Ridge,12,13,FWD,0.6173403932265903,0.6727964148056866,75,2.648996422508582e-12
Ridge,12,13,ALL,0.5220226633872663,0.8627979229240501,684,3.1534115776122515e-72
Ridge,13,14,GK,0.5275736646643585,0.757099042317533,72,1.564880001874686e-08
Ridge,13,14,DEF,0.43622432421030866,0.8711296231662303,229,1.0381944061810066e-17
Ridge,13,14,MID,0.5616744371659096,0.7929636329238364,314,1.9099652804907353e-39
Ridge,13,14,FWD,0.5780614835955887,0.7348854279929149,75,6.099393803815674e-11
Ridge,13,14,ALL,0.5240621024500098,0.9246456899947929,690,2.7532679095341128e-73
Ridge,14,15,GK,0.5849669373396927,0.7558783629691591,65,2.889943081004432e-09
Ridge,14,15,DEF,0.4938509189601592,0.7608009175600903,210,3.7275458588378176e-20
Ridge,14,15,MID,0.598064858130972,0.8298320497973829,288,8.039215721837867e-41
Ridge,14,15,FWD,0.6453242481891016,0.7775108924980766,67,4.461929647384477e-12
Ridge,14,15,ALL,0.5807204744401165,0.8242016721720979,630,2.9756494287592146e-81
Ridge,15,16,GK,0.5132392747220044,0.8376439862593928,65,1.3661242794805893e-07
Ridge,15,16,DEF,0.44789153777283214,0.8823536532954835,210,3.6318715299066446e-17
Ridge,15,16,MID,0.6059303039328889,0.7563884500114041,288,5.475651788065882e-42
Ridge,15,16,FWD,0.6284355013165991,0.7339267178606275,67,2.2342949252680884e-11
Ridge,15,16,ALL,0.5484000583089295,0.8852505538115639,630,3.616235611652788e-73
Ridge,16,17,GK,0.5309133834366883,0.7162730325376091,72,9.411740194548875e-09
Ridge,16,17,DEF,0.40596032522431563,0.7865903198171705,234,4.788403153142547e-16
Ridge,16,17,MID,0.5927005499126229,0.8080242973005816,319,1.526055483686057e-44
Ridge,16,17,FWD,0.6258973085829538,0.7085742615668351,76,2.0527397816061486e-12
Ridge,16,17,ALL,0.5288936472580288,0.8625074477903394,701,3.621872339390722e-76
Ridge,17,18,GK,0.5432620669737771,0.7773485809886382,72,3.4242110325807555e-09
Ridge,17,18,DEF,0.46488125324675117,0.8584501698491998,234,1.03890484526566e-20
Ridge,17,18,MID,0.6013317426542009,0.9045103735508226,319,1.3497033366056042e-45
Ridge,17,18,FWD,0.5412365592046192,0.8080226406532101,76,1.1427941329739248e-09
Ridge,17,18,ALL,0.5453391889860834,0.9064912313595981,701,3.179597816646251e-81
Ridge,18,19,GK,0.5085602071310792,0.6775546224682297,73,3.647004638710673e-08
Ridge,18,19,DEF,0.4761105888547985,0.8093705342809642,237,5.568788290423388e-21
Ridge,18,19,MID,0.5536898600299917,0.8094406418344486,319,7.079598081083499e-39
Ridge,18,19,FWD,0.598674243021638,0.7442839988899037,76,9.890756845343169e-12
Ridge,18,19,ALL,0.5371584727085208,0.8193007041297706,705,7.305975638692135e-78
Ridge,19,20,GK,0.5457515357850866,0.7646843059474839,73,3.128237154940014e-09
Ridge,19,20,DEF,0.4124825229929251,0.8396246633162947,239,1.7194378717755226e-16
Ridge,19,20,MID,0.5889990168196447,0.8103047727160265,319,1.4744267122736625e-43
Ridge,19,20,FWD,0.6522081871114858,0.8499452859035204,78,4.8104044990746253e-14
Ridge,19,20,ALL,0.5379066604303504,0.9111468616284579,709,1.690411207441878e-78
Ridge,20,21,GK,0.6029437761051984,0.7729072990596921,73,6.403570381920408e-11
Ridge,20,21,DEF,0.525241339246451,0.7062694696448802,240,7.80553538816627e-26
Ridge,20,21,MID,0.6059806255455653,0.8353891125850033,320,1.0130887604006475e-46
Ridge,20,21,FWD,0.5302770150161015,0.7036276425596218,78,1.943591591265229e-09
Ridge,20,21,ALL,0.5730975119188477,0.8459241709164749,711,2.045335728884212e-89
Ridge,21,22,GK,0.5420030198713844,0.6510556995373197,75,2.9994391665990787e-09
Ridge,21,22,DEF,0.4575769507112618,0.9065984863476783,246,2.1164792228812234e-20
Ridge,21,22,MID,0.5512771763566163,0.6919260691310599,323,4.522946992151616e-39
Ridge,21,22,FWD,0.5904999278304154,0.6635868067847028,80,4.781082642799513e-12
Ridge,21,22,ALL,0.5343728464277844,0.8611135291506338,724,2.397391969191332e-79
Ridge,22,23,GK,0.5279147252303252,0.8137381868270902,76,5.3889352185805804e-09
Ridge,22,23,DEF,0.5115685799852699,0.8176725919545723,247,1.2881819799250714e-25
Ridge,22,23,MID,0.5619839032938581,0.863574338443915,326,1.7298560383024533e-40
Ridge,22,23,FWD,0.6723694288327842,0.8159561388399668,80,7.0086974112288506e-15
Ridge,22,23,ALL,0.5577231622786659,0.8870132774591124,729,1.2832283685414335e-86
Ridge,23,24,GK,0.45036843085902534,0.8378755589197381,77,5.05956102188623e-07
Ridge,23,24,DEF,0.458684120023489,0.9030162829986287,250,4.657671132912193e-21
Ridge,23,24,MID,0.531722744051228,0.8167071588631243,328,6.910164004635199e-37
Ridge,23,24,FWD,0.5909894686449191,0.6616897627065292,81,5.80382351859103e-12
Ridge,23,24,ALL,0.5132244221470418,0.9200550471781288,736,1.090750205859515e-74
Ridge,24,25,GK,0.5256195025437566,0.7272022043051946,86,6.450529496075123e-10
Ridge,24,25,DEF,0.4776087061460547,0.8964980431611339,273,1.8301035912949588e-24
Ridge,24,25,MID,0.5748377000524906,0.7557822205280169,359,7.812038976948321e-47
Ridge,24,25,FWD,0.5294952308681099,0.75437348826501,91,9.343931919275094e-11
Ridge,24,25,ALL,0.5375986454403757,0.8902974069392613,809,2.8008101638045357e-89
Ridge,25,26,GK,0.5505916020614275,0.7912610305078245,90,3.6832841036411394e-11
Ridge,25,26,DEF,0.4665749331073906,0.8583930233002551,284,2.408385472514485e-24
Ridge,25,26,MID,0.5868005079363399,0.9054228969645506,375,4.212109223659256e-51
Ridge,25,26,FWD,0.5560206439227957,0.8271638743717974,87,3.4131191021105376e-11
Ridge,25,26,ALL,0.5473742614853345,0.9167979337805668,836,1.302187519122128e-95
Ridge,26,27,GK,0.5924396838950593,0.7966335157535444,81,1.4236915453026393e-11
Ridge,26,27,DEF,0.5278464026343893,0.9020146497362693,259,2.0917883927921676e-28
Ridge,26,27,MID,0.5876073358283163,0.8403275162609293,339,5.148645384320742e-46
Ridge,26,27,FWD,0.5258071127492752,0.7289153653645133,84,7.035234037512162e-10
Ridge,26,27,ALL,0.5667805535449838,0.9160975280465228,763,1.513891031350692e-93
Ridge,27,28,GK,0.549362650572795,0.7436675494359533,81,3.9388739414341213e-10
Ridge,27,28,DEF,0.5278311523979465,0.7250880574186761,259,2.8781926118417747e-28
Ridge,27,28,MID,0.597950919373482,0.8344663109280716,339,1.3078374035020408e-47
Ridge,27,28,FWD,0.5456033927172057,0.6348497205387732,85,1.5742890763715072e-10
Ridge,27,28,ALL,0.5664251815889008,0.8123153581181728,764,2.410314070545786e-93
Ridge,28,29,GK,0.5638230124116617,0.7100013351841657,65,1.260980220935391e-08
Ridge,28,29,DEF,0.5313688698909399,0.8241757605706651,211,2.1682980519392128e-23
Ridge,28,29,MID,0.5797710513962463,0.6993045852618699,273,2.255116868516886e-36
Ridge,28,29,FWD,0.5724799085614347,0.761681372281345,74,2.534651993846213e-10
Ridge,28,29,ALL,0.5674210641801608,0.8292575274948758,623,2.6139661992560044e-76
Ridge,29,30,GK,0.5714457415002819,0.7600407978332391,65,5.992264617200573e-09
Ridge,29,30,DEF,0.44103301700812464,0.7231423649373078,211,1.1260089262462445e-16
Ridge,29,30,MID,0.517157251819668,0.7461543336052572,273,7.332676823107351e-29
Ridge,29,30,FWD,0.5599553978159046,0.7330898267504303,74,8.273866193098628e-10
Ridge,29,30,ALL,0.5085762100171355,0.7542847014001569,623,2.4592133413151284e-61
XGBoost,1,2,GK,0.5741396062410432,0.9457276342328901,66,6.2912586886065065e-09
XGBoost,1,2,DEF,0.5613071247676686,0.8835075869692669,203,1.4846382011300723e-25
XGBoost,1,2,MID,0.6259016861713371,0.8099150485439787,276,2.656230101416348e-43
XGBoost,1,2,FWD,0.6888350326131271,0.8615558523108316,71,8.936229417782018e-14
XGBoost,1,2,ALL,0.6017888846473595,0.902773065282323,616,7.463719838288833e-87
XGBoost,2,3,GK,0.487242382473242,0.7007970174598086,67,5.294072288154335e-07
XGBoost,2,3,DEF,0.55817987523581,0.8150122546702738,205,4.0908231477325157e-25
XGBoost,2,3,MID,0.5805156739128843,0.8984487089771432,283,2.396521237131983e-38
XGBoost,2,3,FWD,0.6663627371885945,0.8716213129963803,72,1.824072038290117e-13
XGBoost,2,3,ALL,0.5662541321988154,0.9250428727283784,627,7.735826477137506e-78
XGBoost,3,4,GK,0.519649643380113,0.7206505549148501,69,4.634813391528755e-08
XGBoost,3,4,DEF,0.5306238589886615,0.8490450025060807,210,8.132200984674527e-24
XGBoost,3,4,MID,0.5491711098180183,0.7422309729120019,296,8.569241816402364e-36
XGBoost,3,4,FWD,0.4648584232081852,0.7538172478321786,73,2.4708558534230237e-07
XGBoost,3,4,ALL,0.5446395201895547,0.8697863195793851,648,7.015571507124332e-75
XGBoost,4,5,GK,0.5249293995412863,0.6573311587860097,69,3.462824082666456e-08
XGBoost,4,5,DEF,0.5527147349216601,0.6954201081377842,215,7.875733399687485e-26
XGBoost,4,5,MID,0.5620834374172522,0.9106800006261861,302,2.8127195929585684e-38
XGBoost,4,5,FWD,0.6049308140568715,0.7686911159759665,73,1.4441162444745564e-11
XGBoost,4,5,ALL,0.567234798314454,0.905440360904353,659,4.9238129590230184e-82
XGBoost,5,6,GK,0.6059690771092409,0.8139391388227626,70,3.081560193239134e-10
XGBoost,5,6,DEF,0.437433499471347,0.739424953823634,215,1.08962837044745e-16
XGBoost,5,6,MID,0.6287262981284787,0.9170529749515466,303,2.0782441233226374e-47
XGBoost,5,6,FWD,0.5816033208033333,0.6457214726965065,73,1.174340384654895e-10
XGBoost,5,6,ALL,0.5656720222789476,0.8789524237822834,661,3.4955102854591013e-81
XGBoost,6,7,GK,0.5359087965797424,0.7119875395517178,70,1.8546455635398386e-08
XGBoost,6,7,DEF,0.5109707706562926,0.7941847913029257,218,7.419129206386301e-23
XGBoost,6,7,MID,0.601303544467075,0.8545985342956334,303,5.676001723557189e-44
XGBoost,6,7,FWD,0.594227246649998,0.6584402372100469,73,3.276685115009393e-11
XGBoost,6,7,ALL,0.5750716205507506,0.8359361478133827,664,2.0305171750223016e-85
XGBoost,7,8,GK,0.5271629559703053,0.7870221230891326,70,2.452565903262144e-08
XGBoost,7,8,DEF,0.46772891852100984,0.8521537265383056,219,1.643255837271465e-19
XGBoost,7,8,MID,0.582445601378785,0.8911997823036012,303,4.03688736450469e-41
XGBoost,7,8,FWD,0.6648805114423177,0.766618192202598,74,7.395966445791753e-14
XGBoost,7,8,ALL,0.5545026114589066,0.911789462542621,666,1.0191076898909109e-79
XGBoost,8,9,GK,0.576039567096978,0.7468595742516343,70,2.1252863734130663e-09
XGBoost,8,9,DEF,0.5172844597323514,0.9449359295626026,219,2.1479576607745368e-23
XGBoost,8,9,MID,0.5587236062764861,0.7856380726599356,304,1.4011814742549611e-37
XGBoost,8,9,FWD,0.6161782153836742,0.7954404921126765,74,2.0794845229144924e-12
XGBoost,8,9,ALL,0.5553455710975466,0.9433537686722795,667,1.9219122828731266e-79
XGBoost,9,10,GK,0.5835632743584298,0.7331395791270493,72,1.0499743089713374e-09
XGBoost,9,10,DEF,0.5322733103616217,0.7786830987923901,220,6.692248254168246e-25
XGBoost,9,10,MID,0.567928292994202,0.8662590498695292,304,7.022101809626814e-39
XGBoost,9,10,FWD,0.6482745164039725,0.686140196166795,74,2.790150378171654e-13
XGBoost,9,10,ALL,0.5784015884399915,0.8754264055741839,670,1.922720604774226e-86
XGBoost,10,11,GK,0.5883665048487358,0.7152922936978487,72,6.371302335388175e-10
XGBoost,10,11,DEF,0.5083599429029394,0.8261187796671251,221,1.3020530015483363e-22
XGBoost,10,11,MID,0.5778198710723802,0.8298841995367531,307,6.894107265228678e-41
XGBoost,10,11,FWD,0.6280001364451662,0.6859089939610786,74,1.718264428927398e-12
XGBoost,10,11,ALL,0.5682470653334476,0.846510739461657,674,5.035461454749876e-84
XGBoost,11,12,GK,0.5877267479971047,0.8033840947203691,72,5.374214070002234e-10
XGBoost,11,12,DEF,0.43215002907385214,0.7390172460050711,223,8.837019791421936e-17
XGBoost,11,12,MID,0.5211061484724661,0.8763250589491727,308,6.2121746124013516e-34
XGBoost,11,12,FWD,0.6249612744223729,0.684871780850014,75,1.474159633086536e-12
XGBoost,11,12,ALL,0.5194025982481267,0.87078335733873,678,5.704697416478102e-71
XGBoost,12,13,GK,0.34402351654141583,0.7654633839741394,72,0.00030842470927105016
XGBoost,12,13,DEF,0.4496539306575255,0.8048709859266073,226,1.2612951786086121e-18
XGBoost,12,13,MID,0.6015981083273081,0.7907953752746408,311,1.7334333715787903e-44
XGBoost,12,13,FWD,0.6197771381917128,0.6813230023657165,75,2.2895546949315566e-12
XGBoost,12,13,ALL,0.5311273106721798,0.852482804563369,684,1.3423770511096872e-74
XGBoost,13,14,GK,0.5132914063199009,0.7453345289134942,72,7.816536262682004e-08
XGBoost,13,14,DEF,0.4739521762852026,0.9375882489197759,229,1.3048133524510115e-20
XGBoost,13,14,MID,0.5873923277736375,0.7946864526903533,314,8.384074278522282e-43
XGBoost,13,14,FWD,0.5786874301607792,0.71225364936338,75,6.084215718920684e-11
XGBoost,13,14,ALL,0.5461663248167488,0.9288302620047838,690,2.579817959012292e-79
XGBoost,14,15,GK,0.5975495897799129,0.7698156732104348,65,3.3159081181795842e-09
XGBoost,14,15,DEF,0.5061999290787454,0.6715897539712673,210,4.4503288466050395e-21
XGBoost,14,15,MID,0.5943492180916367,0.8455619766653089,288,3.2357197064567665e-40
XGBoost,14,15,FWD,0.6372652965780912,0.797869009044566,67,8.609692795018542e-12
XGBoost,14,15,ALL,0.5761236702365456,0.8355424423836869,630,6.848487729316583e-80
XGBoost,15,16,GK,0.5197356528882339,0.8410665045137442,65,1.6879505847380558e-07
XGBoost,15,16,DEF,0.46590572501759986,0.8725922085375081,210,1.9507180554399846e-18
XGBoost,15,16,MID,0.6166003403400159,0.7298142801707483,288,2.5687198855234888e-43
XGBoost,15,16,FWD,0.6523189575337874,0.7907540090488442,67,3.932019721242391e-12
XGBoost,15,16,ALL,0.5629886762838721,0.8756974066232831,630,6.2459873574553485e-77
XGBoost,16,17,GK,0.5489362311716885,0.7274620955396183,72,6.0781304067351305e-09
XGBoost,16,17,DEF,0.45030772509479333,0.7789296566752733,234,2.25332201295118e-19
XGBoost,16,17,MID,0.600288241587439,0.7467921321279926,319,1.8137613769129284e-45
XGBoost,16,17,FWD,0.624650800794015,0.6880115284761725,76,2.3659826256630655e-12
XGBoost,16,17,ALL,0.5454892660387547,0.8342753408737092,701,8.690317358489758e-81
XGBoost,17,18,GK,0.5669328999325725,0.8012687173924029,72,1.4565571750435557e-09
XGBoost,17,18,DEF,0.5416418339384366,0.8818086759642326,234,1.6060019310369732e-27
XGBoost,17,18,MID,0.6032103411720874,0.9090251365312753,319,1.079612655074514e-45
XGBoost,17,18,FWD,0.5865928115335385,0.9241382696041656,76,4.316975343559508e-11
XGBoost,17,18,ALL,0.5806361276968023,0.9193219201222933,701,1.0661647602841421e-91
XGBoost,18,19,GK,0.546103661661941,0.6686089520433444,73,7.289892495974542e-09
XGBoost,18,19,DEF,0.5259859251047609,0.8242885692611027,237,3.059052914697845e-25
XGBoost,18,19,MID,0.5951395334170972,0.8365063848160479,319,1.673770789218017e-44
XGBoost,18,19,FWD,0.6179111686795237,0.7660653233982487,76,2.202781331159902e-12
XGBoost,18,19,ALL,0.5667207522796042,0.8126243811844863,705,2.4197327968538596e-86
XGBoost,19,20,GK,0.5217984617904629,0.735552479919488,73,2.5398334879216332e-08
XGBoost,19,20,DEF,0.4397245792929699,0.8786167432975056,239,1.6364559181849924e-18
XGBoost,19,20,MID,0.5993048235587163,0.7836568644706345,319,7.19991096376181e-45
XGBoost,19,20,FWD,0.66531197516316,0.8219084443724789,78,1.5773217189729706e-14
XGBoost,19,20,ALL,0.5491351302088224,0.9031781344992603,709,1.2668341163968295e-81
XGBoost,20,21,GK,0.5921387031664369,0.6849842211780061,73,2.521846064244794e-10
XGBoost,20,21,DEF,0.5696331483088193,0.7256601347835687,240,4.4542275226761096e-30
XGBoost,20,21,MID,0.60894492994043,0.855715469227189,320,5.950499212329671e-47
XGBoost,20,21,FWD,0.5445713956517635,0.8759665448097732,78,7.302988648116677e-10
XGBoost,20,21,ALL,0.5888960554112043,0.8735308545907715,711,3.5393938559237057e-94
XGBoost,21,22,GK,0.5558923802645039,0.6728503855109408,75,2.0673804926593897e-09
XGBoost,21,22,DEF,0.47774589845811277,0.8720661931645936,246,4.409062492149221e-22
XGBoost,21,22,MID,0.5727365895543012,0.7004812948408701,323,8.530098271050548e-42
XGBoost,21,22,FWD,0.6186441906196359,0.7471571032505971,80,4.661288561227223e-13
XGBoost,21,22,ALL,0.549014110697347,0.8648530358782518,724,1.6396600017185506e-83
XGBoost,22,23,GK,0.572953725114514,0.8628715127646815,76,6.070981650186061e-10
XGBoost,22,23,DEF,0.5340779690109109,0.8269754437693461,247,9.31397669652623e-28
XGBoost,22,23,MID,0.5597084849875389,0.8565902548323601,326,6.404703520607191e-40
XGBoost,22,23,FWD,0.6775669819990381,0.8579628727622398,80,4.513075070668795e-15
XGBoost,22,23,ALL,0.5673130775911895,0.8833309652438127,729,2.2299414387889043e-89
XGBoost,23,24,GK,0.4558990105931702,0.7922772044204668,77,5.422409788500218e-07
XGBoost,23,24,DEF,0.47322677610475644,0.8926201414512327,250,2.6967915402053133e-22
XGBoost,23,24,MID,0.5620747868171396,0.8027346791098505,328,8.245498527227868e-41
XGBoost,23,24,FWD,0.5801592606483278,0.6976929883926121,81,1.435630165496018e-11
XGBoost,23,24,ALL,0.5250670528078407,0.9159260684823238,736,5.703340289817692e-78
XGBoost,24,25,GK,0.5601581577862362,0.7451497261715819,86,9.027674685805404e-11
XGBoost,24,25,DEF,0.5366308206026831,0.9144078027085587,273,2.0542317919551957e-30
XGBoost,24,25,MID,0.5786116398468917,0.7238945046535036,359,4.3649515491505124e-47
XGBoost,24,25,FWD,0.5153597921887633,0.718607717210898,91,2.9649296151198636e-10
XGBoost,24,25,ALL,0.5582876197157797,0.8809669555663434,809,6.198430168477865e-96
XGBoost,25,26,GK,0.5638298440859316,0.7313911033112852,90,3.485868390284048e-11
XGBoost,25,26,DEF,0.4691726335881131,0.8481822107506426,284,1.3959166520934846e-24
XGBoost,25,26,MID,0.6045192566317827,0.9084498342892391,375,9.365492533071078e-54
XGBoost,25,26,FWD,0.5838687662417222,0.7409922560523834,87,3.5245968319758956e-12
XGBoost,25,26,ALL,0.5580050320880487,0.9146050810875438,836,4.489732773646677e-99
XGBoost,26,27,GK,0.5997842859373554,0.7530944078964245,81,2.8186304155731637e-11
XGBoost,26,27,DEF,0.530541518377286,0.8920689096197507,259,1.201317924213258e-28
XGBoost,26,27,MID,0.6091351279039039,0.8334831394091102,339,5.23018413169388e-49
XGBoost,26,27,FWD,0.545197555876045,0.7313738043207874,84,1.658731931644545e-10
XGBoost,26,27,ALL,0.5817719314943127,0.9117956767650534,763,3.0294723521986365e-98
XGBoost,27,28,GK,0.5521679766048775,0.6879032282409705,81,9.011190737581303e-10
XGBoost,27,28,DEF,0.5559540610280181,0.7708161177320125,259,3.972003098794486e-31
XGBoost,27,28,MID,0.618054478582907,0.8328595092725123,339,2.1683369586474118e-50
XGBoost,27,28,FWD,0.5561574269889658,0.6191176075543021,85,7.113524215424047e-11
XGBoost,27,28,ALL,0.5860026499480772,0.8099549585065624,764,1.5299616139809516e-99
XGBoost,28,29,GK,0.5786494806194984,0.6834187203122032,65,1.3145582078882228e-08
XGBoost,28,29,DEF,0.5357299203084763,0.8155093950275665,211,1.0281439247484663e-23
XGBoost,28,29,MID,0.5999020578901734,0.7137081049406651,273,1.4095101247925345e-38
XGBoost,28,29,FWD,0.5911675603119445,0.7263895403911167,74,6.878451690524265e-11
XGBoost,28,29,ALL,0.5789612962784696,0.8284450572157758,623,3.4104302545208375e-79
XGBoost,29,30,GK,0.5665964317927165,0.7882687121741103,65,1.6681025183502227e-08
XGBoost,29,30,DEF,0.49772281764296084,0.7467093642322733,211,8.613157401470259e-21
XGBoost,29,30,MID,0.530505248022768,0.6862052642820368,273,4.357356538874724e-30
XGBoost,29,30,FWD,0.5698678295259948,0.6829927596746386,74,4.298511567360352e-10
XGBoost,29,30,ALL,0.5348926523303545,0.7311816840910221,623,1.61676500840493e-67
