prediction_gw,target_gw,algorithm,formation,predicted_points,actual_points,actual_points_no_captaincy,avg_fpl_points,captain,captain_points,prediction_diff,prediction_diff_pct,prediction_accuracy,avg_player_diff,std_player_diff,points_vs_avg,pct_vs_avg
25,26,GBReg,4-4-2,59.07964621180208,92,78,62,Mohamed Salah,28,-18.92035378819792,32.02516433556146,75.74313616897702,1.7200321625634478,5.597800625439489,30,48.38709677419355
25,26,LSTM,3-5-2,87.762939453125,73,59,62,Mohamed Salah,28,28.762939453125,-32.77344586719039,51.24925516419492,-2.6148126775568183,4.2771793864637,11,17.741935483870975
25,26,LSTM,3-5-2,87.762939453125,73,59,62,Mohamed Salah,28,28.762939453125,-32.77344586719039,51.24925516419492,-2.6148126775568183,4.2771793864637,11,17.741935483870975
25,26,RFReg,4-3-3,54.20551557144994,98,84,62,Mohamed Salah,28,-29.794484428550057,54.96577998465311,64.53037568029755,2.70858949350455,4.916170934305459,36,58.06451612903225
25,26,RFReg,4-3-3,54.20551557144994,98,84,62,Mohamed Salah,28,-29.794484428550057,54.96577998465311,64.53037568029755,2.70858949350455,4.916170934305459,36,58.06451612903225
25,26,Ridge,4-4-2,53.70580283302262,79,65,62,Mohamed Salah,28,-11.294197166977384,21.029752040188864,82.62431205080402,1.0267451969979435,4.489009360276344,17,27.419354838709676
25,26,Ridge,4-4-2,53.70580283302262,79,65,62,Mohamed Salah,28,-11.294197166977384,21.029752040188864,82.62431205080402,1.0267451969979435,4.489009360276344,17,27.419354838709676
25,26,XGBoost,3-4-3,60.65563082695007,87,73,62,Bryan Mbeumo,28,-12.344369173049927,20.351563415881845,83.08990524239736,1.122215379368175,5.200903001504455,25,40.322580645161295
25,26,XGBoost,3-4-3,60.65563082695007,87,73,62,Bryan Mbeumo,28,-12.344369173049927,20.351563415881845,83.08990524239736,1.122215379368175,5.200903001504455,25,40.322580645161295
26,27,DeepLearning,4-4-2,47.66689991950989,39,33,53,Mohamed Salah,12,14.666899919509888,-30.769569542547025,55.55484872875791,-1.3333545381372625,1.9661949976487643,-14,-26.415094339622648
26,27,DeepLearning,4-4-2,47.66689991950989,39,33,53,Mohamed Salah,12,14.666899919509888,-30.769569542547025,55.55484872875791,-1.3333545381372625,1.9661949976487643,-14,-26.415094339622648
26,27,GBReg,3-5-2,54.375845490184886,54,48,53,Mohamed Salah,12,6.375845490184886,-11.725510532678996,86.71698856211482,-0.5796223172895357,2.7601920133588953,1,1.8867924528301883
26,27,GBReg,3-5-2,54.375845490184886,54,48,53,Mohamed Salah,12,6.375845490184886,-11.725510532678996,86.71698856211482,-0.5796223172895357,2.7601920133588953,1,1.8867924528301883
26,27,LSTM,3-4-3,79.47391510009766,37,31,53,Mohamed Salah,12,48.473915100097656,-60.9934908064421,0.0,-4.406719554554332,3.8737899291024003,-16,-30.188679245283023
26,27,LSTM,3-4-3,79.47391510009766,37,31,53,Mohamed Salah,12,48.473915100097656,-60.9934908064421,0.0,-4.406719554554332,3.8737899291024003,-16,-30.188679245283023
26,27,RFReg,3-5-2,53.67310857468355,48,42,53,Mohamed Salah,12,11.673108574683553,-21.74852339405865,72.20688434599154,-1.0611916886075954,2.971516689834109,-5,-9.433962264150942
26,27,RFReg,3-5-2,53.67310857468355,48,42,53,Mohamed Salah,12,11.673108574683553,-21.74852339405865,72.20688434599154,-1.0611916886075954,2.971516689834109,-5,-9.433962264150942
26,27,Ridge,3-5-2,53.129216225931245,51,45,53,Mohamed Salah,12,8.129216225931245,-15.300839732628212,81.93507505348612,-0.7390196569028414,3.122698943365991,-2,-3.7735849056603765
26,27,Ridge,3-5-2,53.129216225931245,51,45,53,Mohamed Salah,12,8.129216225931245,-15.300839732628212,81.93507505348612,-0.7390196569028414,3.122698943365991,-2,-3.7735849056603765
26,27,XGBoost,4-4-2,52.57029318809509,48,42,53,Mohamed Salah,12,10.570293188095093,-20.106970205159158,74.83263526644026,-0.9609357443722811,2.9313762282616227,-5,-9.433962264150942
26,27,XGBoost,4-4-2,52.57029318809509,48,42,53,Mohamed Salah,12,10.570293188095093,-20.106970205159158,74.83263526644026,-0.9609357443722811,2.9313762282616227,-5,-9.433962264150942
27,28,DeepLearning,3-5-2,48.11622595787048,56,41,52,Mohamed Salah,30,7.116225957870483,-14.789659446901126,82.64335132226711,-0.6469296325336802,3.401031796948833,4,7.692307692307687
27,28,DeepLearning,3-5-2,48.11622595787048,56,41,52,Mohamed Salah,30,7.116225957870483,-14.789659446901126,82.64335132226711,-0.6469296325336802,3.401031796948833,4,7.692307692307687
27,28,GBReg,5-2-3,52.960638313478945,55,40,52,Mohamed Salah,30,12.960638313478945,-24.47220941100393,67.59840421630263,-1.1782398466799042,3.21024408444677,3,5.769230769230771
27,28,GBReg,5-2-3,52.960638313478945,55,40,52,Mohamed Salah,30,12.960638313478945,-24.47220941100393,67.59840421630263,-1.1782398466799042,3.21024408444677,3,5.769230769230771
27,28,LSTM,5-3-2,72.58534669876099,68,53,52,Mohamed Salah,30,19.585346698760986,-26.982507612786954,63.046515662715116,-1.780486063523726,5.054851043053357,16,30.76923076923077
27,28,LSTM,5-3-2,72.58534669876099,68,53,52,Mohamed Salah,30,19.585346698760986,-26.982507612786954,63.046515662715116,-1.780486063523726,5.054851043053357,16,30.76923076923077
27,28,RFReg,3-5-2,51.771533087857634,66,51,52,Mohamed Salah,30,0.7715330878576339,-1.49026509713035,98.48719002380855,-0.07013937162342158,4.171911492572028,14,26.923076923076916
27,28,RFReg,3-5-2,51.771533087857634,66,51,52,Mohamed Salah,30,0.7715330878576339,-1.49026509713035,98.48719002380855,-0.07013937162342158,4.171911492572028,14,26.923076923076916
27,28,Ridge,4-4-2,52.45225674426005,57,42,52,Mohamed Salah,30,10.452256744260048,-19.927182151993605,75.11367441842846,-0.9502051585690956,3.9824572755616052,5,9.615384615384626
27,28,Ridge,4-4-2,52.45225674426005,57,42,52,Mohamed Salah,30,10.452256744260048,-19.927182151993605,75.11367441842846,-0.9502051585690956,3.9824572755616052,5,9.615384615384626
27,28,XGBoost,3-5-2,56.2711877822876,57,42,52,Mohamed Salah,30,14.271187782287598,-25.361447562654295,66.02098147074382,-1.2973807074806907,3.359741844656249,5,9.615384615384626
27,28,XGBoost,3-5-2,56.2711877822876,57,42,52,Mohamed Salah,30,14.271187782287598,-25.361447562654295,66.02098147074382,-1.2973807074806907,3.359741844656249,5,9.615384615384626
28,29,DeepLearning,3-5-2,42.50178050994873,37,37,40,Cole Palmer,0,5.5017805099487305,-12.944823590769062,85.13032294608452,-0.5001618645407937,4.894251616755953,-3,-7.499999999999996
28,29,DeepLearning,3-5-2,42.50178050994873,37,37,40,Cole Palmer,0,5.5017805099487305,-12.944823590769062,85.13032294608452,-0.5001618645407937,4.894251616755953,-3,-7.499999999999996
28,29,GBReg,4-3-3,48.49212961859991,37,31,40,Bryan Mbeumo,12,17.49212961859991,-36.07210026901052,43.573775423871254,-1.5901936016909004,3.0540743230315925,-3,-7.499999999999996
28,29,GBReg,4-3-3,48.49212961859991,37,31,40,Bryan Mbeumo,12,17.49212961859991,-36.07210026901052,43.573775423871254,-1.5901936016909004,3.0540743230315925,-3,-7.499999999999996
28,29,LSTM,4-3-3,54.76615047454834,49,47,40,Justin Kluivert,4,7.76615047454834,-14.18056665888454,83.47627558606736,-0.7060136795043945,4.484219893361413,9,22.500000000000007
28,29,LSTM,4-3-3,54.76615047454834,49,47,40,Justin Kluivert,4,7.76615047454834,-14.18056665888454,83.47627558606736,-0.7060136795043945,4.484219893361413,9,22.500000000000007
28,29,RFReg,3-4-3,47.86941503753564,37,31,40,Bryan Mbeumo,12,16.86941503753564,-35.240487113343455,45.58253213698181,-1.533583185230512,2.534381981447202,-3,-7.499999999999996
28,29,RFReg,3-4-3,47.86941503753564,37,31,40,Bryan Mbeumo,12,16.86941503753564,-35.240487113343455,45.58253213698181,-1.533583185230512,2.534381981447202,-3,-7.499999999999996
28,29,Ridge,3-5-2,45.34607293228854,31,31,40,Cole Palmer,0,14.346072932288543,-31.63685850748381,53.722345379714376,-1.3041884483898671,2.699960323687929,-9,-22.499999999999996
28,29,Ridge,3-5-2,45.34607293228854,31,31,40,Cole Palmer,0,14.346072932288543,-31.63685850748381,53.722345379714376,-1.3041884483898671,2.699960323687929,-9,-22.499999999999996
28,29,XGBoost,3-4-3,53.76463985443115,37,35,40,Justin Kluivert,4,18.764639854431152,-34.901451781759896,46.38674327305385,-1.705876350402832,3.643362702601367,-3,-7.499999999999996
28,29,XGBoost,3-4-3,53.76463985443115,37,35,40,Justin Kluivert,4,18.764639854431152,-34.901451781759896,46.38674327305385,-1.705876350402832,3.643362702601367,-3,-7.499999999999996
29,30,DeepLearning,3-4-3,40.26457977294922,50,42,40,Bryan Mbeumo,16,-1.7354202270507812,4.310041820470412,95.86804707845053,0.15776547518643466,3.5255533730005393,10,25.0
29,30,DeepLearning,3-4-3,40.26457977294922,50,42,40,Bryan Mbeumo,16,-1.7354202270507812,4.310041820470412,95.86804707845053,0.15776547518643466,3.5255533730005393,10,25.0
29,30,GBReg,5-3-2,46.53302144706777,44,36,40,Bryan Mbeumo,16,10.533021447067767,-22.63558462252293,70.74160709147843,-0.9575474042788883,3.4987279196567176,4,10.000000000000009
29,30,GBReg,5-3-2,46.53302144706777,44,36,40,Bryan Mbeumo,16,10.533021447067767,-22.63558462252293,70.74160709147843,-0.9575474042788883,3.4987279196567176,4,10.000000000000009
29,30,LSTM,4-4-2,76.48527073860168,38,36,40,Bruno Borges Fernandes,4,40.485270738601685,-52.93211404973035,0.0,-3.6804791580546987,6.707466320979128,-2,-5.000000000000004
29,30,LSTM,4-4-2,76.48527073860168,38,36,40,Bruno Borges Fernandes,4,40.485270738601685,-52.93211404973035,0.0,-3.6804791580546987,6.707466320979128,-2,-5.000000000000004
29,30,RFReg,4-4-2,47.857392463257085,42,34,40,Bryan Mbeumo,16,13.857392463257085,-28.955594423361475,59.242963343361524,-1.2597629512051896,3.2190976222268852,2,5.000000000000004
29,30,RFReg,4-4-2,47.857392463257085,42,34,40,Bryan Mbeumo,16,13.857392463257085,-28.955594423361475,59.242963343361524,-1.2597629512051896,3.2190976222268852,2,5.000000000000004
29,30,Ridge,5-3-2,43.61700366093745,46,38,40,Bryan Mbeumo,16,5.617003660937449,-12.878013594427461,85.21841141858566,-0.5106366964488583,2.7688571472922927,6,14.999999999999991
29,30,Ridge,5-3-2,43.61700366093745,46,38,40,Bryan Mbeumo,16,5.617003660937449,-12.878013594427461,85.21841141858566,-0.5106366964488583,2.7688571472922927,6,14.999999999999991
29,30,XGBoost,4-4-2,47.69873070716858,32,32,40,Phil Foden,0,15.698730707168579,-32.91226092271935,50.94146654009819,-1.4271573370153254,3.520029687681359,-8,-19.999999999999996
29,30,XGBoost,4-4-2,47.69873070716858,32,32,40,Phil Foden,0,15.698730707168579,-32.91226092271935,50.94146654009819,-1.4271573370153254,3.520029687681359,-8,-19.999999999999996
